2Theta	Intensidade
65,89033735	84
65,91659792	94
65,94285848	110
65,96911905	100
65,99537961	98
66,02164018	115
66,04790074	125
66,07416131	140
66,10042187	155
66,12668244	252
66,152943	381
66,17920357	659
66,20546413	883
66,2317247	1034
66,25798526	1101
66,28424583	1187
66,31050639	1286
66,33676696	1438
66,36302752	1502
66,38928809	1573
66,41554865	1511
66,44180922	1370
66,46806978	1111
66,49433035	903
66,52059091	763
66,54685148	703
66,57311204	672
66,59937261	617
66,62563317	451
66,65189374	344
66,6781543	226
66,70441487	139
66,73067543	118
66,756936	125
66,78319656	80
66,80945713	90
66,83571769	85
66,86197826	86
66,88823882	84
66,91449939	85
66,94075995	76
66,96702052	62
66,99328108	74
67,01954165	60
67,04580221	74
67,07206278	60
67,09832334	66
67,12458391	76
67,15084447	80
67,17710504	69
67,2033656	65
67,22962617	77
67,25588673	82
67,2821473	64
67,30840786	68
67,33466843	65
67,36092899	66
67,38718956	57
67,41345012	84
67,43971069	68
67,46597125	63
67,49223182	74
67,51849238	82
67,54475295	69
67,57101351	58
67,59727408	60
67,62353464	69
67,64979521	64
67,67605577	65
67,70231634	65
67,7285769	58
67,75483747	73
67,78109803	75
67,8073586	64
67,83361916	55
67,85987973	63
67,88614029	49
67,91240086	72
67,93866142	54
67,96492199	68
67,99118255	59
68,01744312	67
68,04370368	61
68,06996425	59
68,09622481	59
68,12248538	68
68,14874594	64
68,17500651	43
68,20126707	65
68,22752764	62
68,2537882	60
68,28004877	77
68,30630933	62
68,3325699	68
68,35883046	61
68,38509103	65
68,41135159	55
68,43761216	62
68,46387272	76
68,49013329	55
68,51639385	56
68,54265442	78
68,56891498	57
68,59517555	72
68,62143611	76
68,64769668	60
68,67395724	71
68,70021781	79
68,72647837	58
68,75273894	69
68,7789995	46
68,80526007	62
68,83152063	61
68,8577812	55
68,88404176	64
68,91030233	57
68,93656289	55
68,96282346	68
68,98908402	62
69,01534459	64
69,04160515	67
69,06786572	55
69,09412628	57
69,12038685	44
69,14664741	59
69,17290798	61
69,19916854	68
69,22542911	80
69,25168967	61
69,27795024	60
69,3042108	56
69,33047137	59
69,35673193	47
69,3829925	71
69,40925306	62
69,43551363	56
69,46177419	58
69,48803476	69
69,51429532	60
69,54055589	59
69,56681645	59
69,59307702	73
69,61933758	61
69,64559815	53
69,67185871	75
69,69811928	52
69,72437984	56
69,75064041	69
69,77690097	56
69,80316154	56
69,8294221	60
69,85568267	65
69,88194323	49
69,9082038	50
69,93446436	60
69,96072493	73
69,98698549	58
70,01324606	64
70,03950662	39
70,06576719	58
70,09202775	54
70,11828832	57
70,14454888	66
70,17080945	59
70,19707001	66
70,22333058	58
70,24959114	71
70,27585171	39
70,30211227	60
70,32837284	70
70,3546334	56
70,38089397	49
70,40715453	53
70,4334151	47
70,45967566	60
70,48593623	54
70,51219679	52
70,53845736	46
70,56471792	47
70,59097849	54
70,61723905	63
70,64349962	55
70,66976018	56
70,69602075	72
70,72228131	48
70,74854188	70
70,77480244	55
70,80106301	53
70,82732357	39
70,85358414	57
70,8798447	51
70,90610527	59
70,93236583	67
70,9586264	58
70,98488696	61
71,01114753	57
71,03740809	70
71,06366866	60
71,08992922	61
71,11618979	48
71,14245035	55
71,16871092	49
71,19497148	72
71,22123205	56
71,24749261	44
71,27375318	70
71,30001374	59
71,32627431	62
71,35253487	52
71,37879544	53
71,405056	62
71,43131657	78
71,45757713	41
71,4838377	64
71,51009826	73
71,53635883	59
71,56261939	73
71,58887996	43
71,61514052	53
71,64140109	51
71,66766165	71
71,69392222	62
71,72018278	52
71,74644335	63
71,77270391	62
71,79896448	57
71,82522504	51
71,85148561	70
71,87774617	73
71,90400674	47
71,9302673	65
71,95652787	59
71,98278843	61
72,009049	51
72,03530956	74
72,06157013	63
72,08783069	54
72,11409126	49
72,14035182	48
72,16661239	52
72,19287295	69
72,21913352	59
72,24539408	56
72,27165465	61
72,29791521	49
72,32417578	56
72,35043634	51
72,37669691	71
72,40295747	61
72,42921804	52
72,4554786	67
72,48173917	61
72,50799973	61
72,5342603	64
72,56052086	53
72,58678143	60
72,61304199	67
72,63930256	60
72,66556312	40
72,69182369	58
72,71808425	68
72,74434482	71
72,77060538	74
72,79686595	78
72,82312651	83
72,84938708	103
72,87564764	117
72,90190821	127
72,92816877	140
72,95442934	124
72,9806899	119
73,00695047	142
73,03321103	130
73,0594716	114
73,08573216	107
73,11199273	118
73,13825329	87
73,16451386	100
73,19077442	86
73,21703499	102
73,24329555	67
73,26955612	57
73,29581668	69
73,32207725	68
73,34833781	71
73,37459838	78
73,40085894	72
73,42711951	106
73,45338007	79
73,47964064	75
73,5059012	89
73,53216177	116
73,55842233	121
73,5846829	125
73,61094346	130
73,63720403	125
73,66346459	131
73,68972516	163
73,71598572	123
73,74224629	136
73,76850685	130
73,79476742	123
73,82102798	122
73,84728855	108
73,87354911	106
73,89980968	92
73,92607024	105
73,95233081	79
73,97859137	79
74,00485194	94
74,0311125	75
74,05737307	64
74,08363363	48
74,1098942	66
74,13615476	67
74,16241533	74
74,18867589	59
74,21493646	80
74,24119702	67
74,26745759	70
74,29371815	63
74,31997872	65
74,34623928	61
74,37249985	70
74,39876041	69
74,42502098	65
74,45128154	71
74,47754211	63
74,50380267	72
74,53006324	71
74,5563238	49
74,58258437	54
74,60884494	67
74,6351055	55
74,66136607	60
74,68762663	67
74,7138872	75
74,74014776	63
74,76640833	81
74,79266889	75
74,81892946	70
74,84519002	81
74,87145059	71
74,89771115	78
74,92397172	90
74,95023228	78
74,97649285	104
75,00275341	110
75,02901398	123
75,05527454	190
75,08153511	279
75,10779567	335
75,13405624	456
75,1603168	451
75,18657737	504
75,21283793	529
75,2390985	586
75,26535906	586
75,29161963	629
75,31788019	587
75,34414076	543
75,37040132	476
75,39666189	407
75,42292245	326
75,44918302	342
75,47544358	332
75,50170415	262
75,52796471	313
75,55422528	242
75,58048584	198
75,60674641	137
75,63300697	111
75,65926754	81
75,6855281	66
75,71178867	70
75,73804923	59
75,7643098	80
75,79057036	74
75,81683093	72
75,84309149	73
75,86935206	53
75,89561262	66
75,92187319	66
75,94813375	57
75,97439432	56
76,00065488	60
76,02691545	52
76,05317601	53
76,07943658	60
76,10569714	61
76,13195771	62
76,15821827	59
76,18447884	68
76,2107394	58
76,23699997	58
76,26326053	56
76,2895211	46
76,31578166	63
76,34204223	53
76,36830279	61
76,39456336	64
76,42082392	42
76,44708449	59
76,47334505	52
76,49960562	72
76,52586618	68
76,55212675	60
76,57838731	49
76,60464788	50
76,63090844	69
76,65716901	51
76,68342957	55
76,70969014	50
76,7359507	42
76,76221127	60
76,78847183	56
76,8147324	71
76,84099296	53
76,86725353	60
76,89351409	52
76,91977466	41
76,94603522	47
76,97229579	62
76,99855635	58
77,02481692	46
77,05107748	51
77,07733805	55
77,10359861	52
77,12985918	65
77,15611974	66
77,18238031	55
77,20864087	69
77,23490144	63
77,261162	61
77,28742257	56
77,31368313	55
77,3399437	66
77,36620426	51
77,39246483	66
77,41872539	55
77,44498596	55
77,47124652	44
77,49750709	49
77,52376765	43
77,55002822	54
77,57628878	51
77,60254935	51
77,62880991	60
77,65507048	34
77,68133104	50
77,70759161	62
77,73385217	43
77,76011274	45
77,7863733	64
77,81263387	57
77,83889443	50
77,865155	52
77,89141556	55
77,91767613	60
77,94393669	38
77,97019726	50
77,99645782	52
78,02271839	54
78,04897895	64
78,07523952	51
78,10150008	57
78,12776065	44
78,15402121	45
78,18028178	44
78,20654234	60
78,23280291	63
78,25906347	58
78,28532404	45
78,3115846	47
78,33784517	54
78,36410573	40
78,3903663	51
78,41662686	52
78,44288743	49
78,46914799	60
78,49540856	35
78,52166912	48
78,54792969	67
78,57419025	48
78,60045082	45
78,62671138	58
78,65297195	55
78,67923251	59
78,70549308	53
78,73175364	52
78,75801421	52
78,78427477	53
78,81053534	53
78,8367959	55
78,86305647	50
78,88931703	45
78,9155776	65
78,94183816	59
78,96809873	63
78,99435929	54
79,02061986	50
79,04688042	42
79,07314099	58
79,09940155	67
79,12566212	49
79,15192268	35
79,17818325	45
79,20444381	53
79,23070438	49
79,25696494	47
79,28322551	61
79,30948607	50
79,33574664	49
79,3620072	40
79,38826777	39
79,41452833	50
79,4407889	51
79,46704946	41
79,49331003	49
79,51957059	44
79,54583116	56
79,57209172	47
79,59835229	54
79,62461285	50
79,65087342	46
79,67713398	45
79,70339455	39
79,72965511	61
79,75591568	53
79,78217624	57
79,80843681	58
79,83469737	56
79,86095794	48
79,8872185	47
79,91347907	52
79,93973963	53
79,9660002	40
79,99226076	44
80,01852133	51
80,04478189	63
80,07104246	62
80,09730302	47
80,12356359	46
80,14982415	47
80,17608472	38
80,20234528	55
80,22860585	42
80,25486641	53
80,28112698	52
80,30738754	46
80,33364811	59
80,35990867	44
80,38616924	51
80,4124298	50
80,43869037	51
80,46495093	42
80,4912115	53
80,51747206	55
80,54373263	49
80,56999319	42
80,59625376	43
80,62251432	41
80,64877489	49
80,67503545	47
80,70129602	44
80,72755658	49
80,75381715	33
80,78007771	57
80,80633828	40
80,83259884	54
80,85885941	42
80,88511997	48
80,91138054	51
80,9376411	40
80,96390167	58
80,99016223	61
81,0164228	53
81,04268336	43
81,06894393	45
81,09520449	59
81,12146506	46
81,14772562	43
81,17398619	56
81,20024675	45
81,22650732	51
81,25276788	54
81,27902845	57
81,30528901	48
81,33154958	59
81,35781014	57
81,38407071	62
81,41033127	49
81,43659184	50
81,4628524	36
81,48911297	56
81,51537353	44
81,5416341	57
81,56789466	38
81,59415523	45
81,62041579	50
81,64667636	40
81,67293692	43
81,69919749	47
81,72545805	59
81,75171862	42
81,77797918	41
81,80423975	52
81,83050031	55
81,85676088	58
81,88302144	50
81,90928201	49
81,93554257	33
81,96180314	35
81,9880637	53
82,01432427	56
82,04058483	58
82,0668454	54
82,09310596	61
82,11936653	50
82,14562709	47
82,17188766	59
82,19814822	60
82,22440879	48
82,25066935	46
82,27692992	54
82,30319048	54
82,32945105	42
82,35571161	36
82,38197218	41
82,40823274	63
82,43449331	59
82,46075387	42
82,48701444	62
82,513275	47
82,53953557	46
82,56579613	48
82,5920567	50
82,61831726	53
82,64457783	61
82,67083839	64
82,69709896	56
82,72335952	48
82,74962009	52
82,77588065	60
82,80214122	49
82,82840178	48
82,85466235	42
82,88092291	58
82,90718348	57
82,93344404	53
82,95970461	43
82,98596517	48
83,01222574	48
83,0384863	47
83,06474687	43
83,09100743	44
83,117268	48
83,14352856	52
83,16978913	48
83,19604969	45
83,22231026	47
83,24857082	54
83,27483139	52
83,30109195	38
83,32735252	56
83,35361308	58
83,37987365	50
83,40613421	39
83,43239478	45
83,45865534	56
83,48491591	60
83,51117647	58
83,53743704	47
83,5636976	52
83,58995817	53
83,61621873	43
83,6424793	55
83,66873986	54
83,69500043	70
83,72126099	66
83,74752156	72
83,77378212	102
83,80004269	117
83,82630325	177
83,85256382	185
83,87882438	211
83,90508495	206
83,93134551	234
83,95760608	226
83,98386664	236
84,01012721	215
84,03638777	182
84,06264834	171
84,0889089	136
84,11516947	147
84,14143003	124
84,1676906	145
84,19395116	125
84,22021173	123
84,24647229	134
84,27273286	116
84,29899342	104
84,32525399	83
84,35151455	64
84,37777512	50
84,40403568	51
84,43029625	57
84,45655681	53
84,48281738	60
84,50907794	51
84,53533851	49
84,56159907	34
84,58785964	48
84,6141202	56
84,64038077	38
84,66664133	41
84,6929019	37
84,71916246	57
84,74542303	39
84,77168359	51
84,79794416	52
84,82420472	57
84,85046529	54
84,87672585	51
84,90298642	59
84,92924698	55
84,95550755	59
84,98176811	48
85,00802868	42
85,03428924	48
85,06054981	44
85,08681037	44
85,11307094	31
85,1393315	39
85,16559207	43
85,19185263	51
85,2181132	42
85,24437376	40
85,27063433	43
85,29689489	42
85,32315546	62
85,34941602	49
85,37567659	36
85,40193715	53
85,42819772	42
85,45445828	42
85,48071885	42
85,50697941	36
85,53323998	51
85,55950054	47
85,58576111	56
85,61202167	36
85,63828224	56
85,6645428	56
85,69080337	52
85,71706393	35
85,7433245	49
85,76958506	64
85,79584563	33
85,82210619	35
85,84836676	53
85,87462732	42
85,90088789	43
85,92714845	43
85,95340902	46
85,97966958	39
86,00593015	42
86,03219071	30
86,05845128	38
86,08471184	35
86,11097241	35
86,13723297	46
86,16349354	47
86,1897541	43
86,21601467	54
86,24227523	36
86,2685358	52
86,29479636	46
86,32105693	57
86,34731749	55
86,37357806	49
86,39983862	39
86,42609919	42
86,45235975	53
86,47862032	44
86,50488088	60
86,53114145	43
86,55740201	40
86,58366258	47
86,60992314	54
86,63618371	40
86,66244427	37
86,68870484	47
86,7149654	47
86,74122597	41
86,76748653	55
86,7937471	50
86,82000766	67
86,84626823	58
86,87252879	40
86,89878936	48
86,92504992	43
86,95131049	50
86,97757105	47
87,00383162	42
87,03009218	41
87,05635275	45
87,08261331	55
87,10887388	53
87,13513444	56
87,16139501	52
87,18765557	61
87,21391614	60
87,2401767	43
87,26643727	49
87,29269783	55
87,3189584	57
87,34521896	61
87,37147953	62
87,39774009	74
87,42400066	76
87,45026122	99
87,47652179	86
87,50278235	89
87,52904292	108
87,55530348	92
87,58156405	104
87,60782461	87
87,63408518	87
87,66034574	75
87,68660631	58
87,71286687	81
87,73912744	71
87,765388	60
87,79164857	61
87,81790913	69
87,8441697	63
87,87043026	71
87,89669083	49
87,92295139	50
87,94921196	59
87,97547252	55
88,00173309	48
88,02799365	45
88,05425422	52
88,08051478	58
88,10677535	54
88,13303591	46
88,15929648	44
88,18555704	37
88,21181761	46
88,23807817	38
88,26433874	59
88,2905993	46
88,31685987	47
88,34312043	48
88,369381	49
88,39564156	50
88,42190213	61
88,44816269	50
88,47442326	42
88,50068382	41
88,52694439	45
88,55320495	46
88,57946552	59
88,60572609	45
88,63198665	55
88,65824722	32
88,68450778	61
88,71076835	41
88,73702891	52
88,76328948	51
88,78955004	44
88,81581061	45
88,84207117	55
88,86833174	54
88,8945923	38
88,92085287	48
88,94711343	43
88,973374	42
88,99963456	51
89,02589513	43
89,05215569	46
89,07841626	38
89,10467682	52
89,13093739	43
89,15719795	55
89,18345852	45
89,20971908	50
89,23597965	54
89,26224021	45
89,28850078	46
89,31476134	39
89,34102191	50
89,36728247	35
89,39354304	46
89,4198036	46
89,44606417	52
89,47232473	39
89,4985853	43
89,52484586	55
89,55110643	49
89,57736699	44
89,60362756	41
89,62988812	41
89,65614869	44
89,68240925	37
89,70866982	49
89,73493038	43
89,76119095	42
89,78745151	34
89,81371208	69
89,83997264	39
89,86623321	43
89,89249377	70
89,91875434	33
89,9450149	41
89,97127547	38
89,99753603	42
