Order;Load(kN);Defor(mm);Stroke(mm);Time(s)
2705;0.26;54.2362;54.236;162.295
2706;0.26;54.2575;54.257;162.355
2707;0.26;54.2762;54.276;162.415
2708;0.26;54.2962;54.296;162.475
2709;0.26;54.3162;54.316;162.535
2710;0.24;54.3363;54.336;162.595
2711;0.26;54.3562;54.356;162.655
2712;0.26;54.3762;54.376;162.715
2713;0.26;54.3975;54.397;162.775
2714;0.26;54.4175;54.417;162.835
2715;0.26;54.4375;54.438;162.895
2716;0.26;54.4575;54.458;162.955
2717;0.26;54.4775;54.477;163.015
2718;0.26;54.4975;54.497;163.075
2719;0.26;54.5175;54.517;163.135
2720;0.26;54.5375;54.537;163.195
2721;0.26;54.5575;54.557;163.255
2722;0.26;54.5775;54.577;163.315
2723;0.26;54.5975;54.597;163.375
2724;0.26;54.6175;54.618;163.435
2725;0.24;54.6375;54.637;163.495
2726;0.26;54.6575;54.657;163.555
2727;0.26;54.6775;54.677;163.615
2728;0.26;54.6975;54.697;163.675
2729;0.26;54.7175;54.717;163.735
2730;0.26;54.7375;54.737;163.795
2731;0.26;54.7575;54.757;163.855
2732;0.26;54.7775;54.778;163.915
2733;0.26;54.7975;54.798;163.975
2734;0.26;54.8187;54.819;164.035
2735;0.26;54.8387;54.839;164.095
2736;0.26;54.8587;54.859;164.155
2737;0.26;54.8787;54.879;164.215
2738;0.26;54.8988;54.899;164.275
2739;0.26;54.9187;54.919;164.335
2740;0.24;54.9387;54.939;164.395
2741;0.26;54.9587;54.959;164.455
2742;0.26;54.9787;54.979;164.515
2743;0.26;54.9987;54.999;164.575
2744;0.26;55.0187;55.019;164.635
2745;0.26;55.0387;55.039;164.695
2746;0.26;55.0588;55.059;164.755
2747;0.26;55.0788;55.079;164.815
2748;0.26;55.0987;55.099;164.875
2749;0.26;55.1187;55.119;164.935
2750;0.24;55.1387;55.139;164.995
2751;0.26;55.1587;55.159;165.055
2752;0.26;55.1787;55.179;165.115
2753;0.26;55.1987;55.199;165.175
2754;0.26;55.22;55.22;165.235
2755;0.26;55.2388;55.239;165.295
2756;0.26;55.2587;55.259;165.355
2757;0.26;55.2787;55.279;165.415
2758;0.26;55.3;55.3;165.475
2759;0.26;55.32;55.32;165.535
2760;0.26;55.34;55.34;165.595
2761;0.26;55.36;55.36;165.655
2762;0.26;55.38;55.38;165.715
2763;0.26;55.4;55.4;165.775
2764;0.26;55.42;55.42;165.835
2765;0.26;55.44;55.44;165.895
2766;0.26;55.46;55.46;165.955
2767;0.26;55.48;55.48;166.015
2768;0.26;55.5;55.5;166.075
2769;0.26;55.52;55.52;166.135
2770;0.26;55.54;55.54;166.195
2771;0.24;55.56;55.56;166.255
2772;0.26;55.58;55.58;166.315
2773;0.26;55.6;55.6;166.375
2774;0.26;55.62;55.62;166.435
2775;0.26;55.64;55.64;166.495
2776;0.26;55.66;55.66;166.555
2777;0.26;55.68;55.68;166.615
2778;0.26;55.7;55.7;166.675
2779;0.26;55.72;55.72;166.735
2780;0.24;55.74;55.74;166.795
2781;0.24;55.76;55.76;166.855
2782;0.26;55.78;55.78;166.915
2783;0.26;55.8;55.8;166.975
2784;0.26;55.82;55.82;167.035
2785;0.26;55.84;55.84;167.095
2786;0.26;55.86;55.86;167.155
2787;0.26;55.88;55.88;167.215
2788;0.26;55.9;55.9;167.275
2789;0.26;55.92;55.92;167.335
2790;0.26;55.94;55.94;167.395
2791;0.26;55.9613;55.961;167.455
2792;0.26;55.9812;55.981;167.515
2793;0.26;56.0012;56.001;167.575
2794;0.26;56.0212;56.021;167.635
2795;0.26;56.0412;56.041;167.695
2796;0.26;56.0612;56.061;167.755
2797;0.24;56.0812;56.081;167.815
2798;0.26;56.1012;56.101;167.875
2799;0.26;56.1213;56.121;167.935
2800;0.26;56.1413;56.141;167.995
2801;0.26;56.1612;56.161;168.055
2802;0.26;56.1812;56.181;168.115
2803;0.26;56.2012;56.201;168.175
2804;0.26;56.2225;56.222;168.235
2805;0.26;56.2425;56.243;168.295
2806;0.26;56.2625;56.262;168.355
2807;0.26;56.2825;56.282;168.415
2808;0.26;56.3025;56.302;168.475
2809;0.26;56.3225;56.322;168.535
2810;0.26;56.3425;56.342;168.595
2811;0.26;56.3625;56.362;168.655
2812;0.26;56.3825;56.382;168.715
2813;0.26;56.4025;56.403;168.775
2814;0.26;56.4225;56.423;168.835
2815;0.26;56.4425;56.442;168.895
2816;0.26;56.4625;56.462;168.955
2817;0.26;56.4825;56.482;169.015
2818;0.26;56.5025;56.502;169.075
2819;0.26;56.5225;56.522;169.135
2820;0.26;56.5437;56.544;169.195
2821;0.26;56.5625;56.562;169.255
2822;0.26;56.5837;56.584;169.315
2823;0.26;56.6025;56.602;169.375
2824;0.26;56.6225;56.622;169.435
2825;0.26;56.6437;56.644;169.495
2826;0.26;56.6637;56.664;169.555
2827;0.26;56.6838;56.684;169.615
2828;0.26;56.7038;56.704;169.675
2829;0.26;56.7237;56.724;169.735
2830;0.26;56.7437;56.744;169.795
2831;0.26;56.7637;56.764;169.855
2832;0.26;56.7837;56.784;169.915
2833;0.26;56.8025;56.802;169.975
2834;0.26;56.8237;56.824;170.035
2835;0.26;56.8438;56.844;170.095
2836;0.26;56.8638;56.864;170.155
2837;0.26;56.8837;56.884;170.215
2838;0.26;56.9037;56.904;170.275
2839;0.26;56.9237;56.924;170.335
2840;0.26;56.9437;56.944;170.395
2841;0.26;56.9637;56.964;170.455
2842;0.24;56.9837;56.984;170.515
2843;0.26;57.005;57.005;170.575
2844;0.26;57.025;57.025;170.635
2845;0.26;57.045;57.045;170.695
2846;0.26;57.065;57.065;170.755
2847;0.26;57.085;57.085;170.815
2848;0.26;57.105;57.105;170.875
2849;0.26;57.125;57.125;170.935
2850;0.26;57.145;57.145;170.995
2851;0.26;57.165;57.165;171.055
2852;0.26;57.185;57.185;171.115
2853;0.26;57.205;57.205;171.175
2854;0.26;57.2262;57.226;171.235
2855;0.26;57.245;57.245;171.295
2856;0.26;57.2663;57.266;171.355
2857;0.26;57.285;57.285;171.415
2858;0.26;57.305;57.305;171.475
2859;0.26;57.3262;57.326;171.535
2860;0.26;57.3462;57.346;171.595
2861;0.26;57.3662;57.366;171.655
2862;0.26;57.3862;57.386;171.715
2863;0.26;57.4062;57.406;171.775
2864;0.26;57.4263;57.426;171.835
2865;0.26;57.4462;57.446;171.895
2866;0.24;57.4662;57.466;171.955
2867;0.26;57.4862;57.486;172.015
2868;0.26;57.5062;57.506;172.075
2869;0.26;57.5262;57.526;172.135
2870;0.26;57.5462;57.546;172.195
2871;0.26;57.5662;57.566;172.255
2872;0.26;57.5875;57.587;172.315
2873;0.26;57.6075;57.607;172.375
2874;0.26;57.6275;57.627;172.435
2875;0.26;57.6475;57.647;172.495
2876;0.26;57.6675;57.667;172.555
2877;0.26;57.6875;57.688;172.615
2878;0.26;57.7075;57.708;172.675
2879;0.26;57.7275;57.727;172.735
2880;0.26;57.7475;57.747;172.795
2881;0.26;57.7675;57.767;172.855
2882;0.26;57.7875;57.787;172.915
2883;0.26;57.8075;57.807;172.975
2884;0.24;57.8288;57.829;173.035
2885;0.26;57.8487;57.849;173.095
2886;0.26;57.8687;57.869;173.155
2887;0.26;57.8887;57.889;173.215
2888;0.26;57.9087;57.909;173.275
2889;0.26;57.9287;57.929;173.335
2890;0.26;57.9487;57.949;173.395
2891;0.26;57.9688;57.969;173.455
2892;0.26;57.9888;57.989;173.515
2893;0.26;58.0087;58.009;173.575
2894;0.26;58.0287;58.029;173.635
2895;0.26;58.0487;58.049;173.695
2896;0.26;58.0687;58.069;173.755
2897;0.26;58.09;58.09;173.815
2898;0.26;58.11;58.11;173.875
2899;0.26;58.13;58.13;173.935
2900;0.26;58.15;58.15;173.995
2901;0.26;58.17;58.17;174.055
2902;0.26;58.19;58.19;174.115
2903;0.26;58.21;58.21;174.175
2904;0.26;58.23;58.23;174.235
2905;0.26;58.25;58.25;174.295
2906;0.26;58.27;58.27;174.355
2907;0.26;58.29;58.29;174.415
2908;0.26;58.31;58.31;174.475
2909;0.26;58.3312;58.331;174.535
2910;0.24;58.3512;58.351;174.595
2911;0.26;58.3713;58.371;174.655
2912;0.26;58.3912;58.391;174.715
2913;0.26;58.4112;58.411;174.775
2914;0.26;58.4312;58.431;174.835
2915;0.26;58.4512;58.451;174.895
2916;0.26;58.4712;58.471;174.955
2917;0.26;58.4912;58.491;175.015
2918;0.26;58.5112;58.511;175.075
2919;0.26;58.5312;58.531;175.135
2920;0.26;58.5525;58.552;175.195
2921;0.26;58.5712;58.571;175.255
2922;0.26;58.5925;58.592;175.315
2923;0.26;58.6125;58.612;175.375
2924;0.26;58.6325;58.632;175.435
2925;0.26;58.6525;58.653;175.495
2926;0.26;58.6725;58.672;175.555
2927;0.26;58.6925;58.692;175.615
2928;0.26;58.7125;58.712;175.675
2929;0.26;58.7325;58.732;175.735
2930;0.26;58.7525;58.752;175.795
2931;0.26;58.7725;58.772;175.855
2932;0.26;58.7925;58.792;175.915
2933;0.26;58.8125;58.812;175.975
2934;0.26;58.8325;58.833;176.035
2935;0.26;58.8525;58.852;176.095
2936;0.26;58.8725;58.872;176.155
2937;0.24;58.8925;58.892;176.215
2938;0.26;58.9137;58.914;176.275
2939;0.26;58.9338;58.934;176.335
2940;0.26;58.9525;58.952;176.395
2941;0.26;58.9737;58.974;176.455
2942;0.26;58.9937;58.994;176.515
2943;0.26;59.0137;59.014;176.575
2944;0.26;59.0337;59.034;176.635
2945;0.26;59.0537;59.054;176.695
2946;0.26;59.0737;59.074;176.755
2947;0.26;59.0938;59.094;176.815
2948;0.26;59.1138;59.114;176.875
2949;0.26;59.1337;59.134;176.935
2950;0.26;59.155;59.155;176.995
2951;0.26;59.175;59.175;177.055
2952;0.26;59.195;59.195;177.115
2953;0.26;59.215;59.215;177.175
2954;0.26;59.235;59.235;177.235
2955;0.26;59.255;59.255;177.295
2956;0.26;59.2725;59.272;177.355
2957;0.26;59.2925;59.292;177.415
2958;0.26;59.3125;59.312;177.475
2959;0.26;59.3337;59.334;177.535
2960;0.26;59.3537;59.354;177.595
2961;0.26;59.3737;59.374;177.655
2962;0.26;59.3937;59.394;177.715
2963;0.24;59.4137;59.414;177.775
2964;0.26;59.4338;59.434;177.835
2965;0.26;59.4537;59.454;177.895
2966;0.26;59.4737;59.474;177.955
2967;0.26;59.4937;59.494;178.015
2968;0.26;59.5137;59.514;178.075
2969;0.26;59.5337;59.534;178.135
2970;0.26;59.5537;59.554;178.195
2971;0.26;59.5737;59.574;178.255
2972;0.26;59.595;59.595;178.315
2973;0.26;59.615;59.615;178.375
2974;0.26;59.6337;59.634;178.435
2975;0.26;59.6537;59.654;178.495
2976;0.26;59.6737;59.674;178.555
2977;0.26;59.695;59.695;178.615
2978;0.26;59.715;59.715;178.675
2979;0.26;59.735;59.735;178.735
2980;0.26;59.755;59.755;178.795
2981;0.26;59.775;59.775;178.855
2982;0.26;59.795;59.795;178.915
2983;0.26;59.815;59.815;178.975
2984;0.26;59.835;59.835;179.035
2985;0.26;59.855;59.855;179.095
2986;0.24;59.875;59.875;179.155
2987;0.26;59.895;59.895;179.215
2988;0.26;59.915;59.915;179.275
2989;0.26;59.935;59.935;179.335
2990;0.26;59.955;59.955;179.395
2991;0.26;59.975;59.975;179.455
2992;0.26;59.995;59.995;179.515
2993;0.26;60.015;60.015;179.575
2994;0.26;60.035;60.035;179.635
2995;0.26;60.0562;60.056;179.695
2996;0.26;60.075;60.075;179.755
2997;0.26;60.0962;60.096;179.815
2998;0.26;60.1162;60.116;179.875
2999;0.26;60.1362;60.136;179.935
3000;0.26;60.1562;60.156;179.995
3001;0.24;60.1763;60.176;180.055
3002;0.26;60.195;60.195;180.115
3003;0.26;60.215;60.215;180.175
3004;0.26;60.235;60.235;180.235
3005;0.26;60.255;60.255;180.295
3006;0.26;60.275;60.275;180.355
3007;0.26;60.295;60.295;180.415
3008;0.26;60.315;60.315;180.475
3009;0.26;60.335;60.335;180.535
3010;0.26;60.355;60.355;180.595
3011;0.26;60.375;60.375;180.655
3012;0.26;60.395;60.395;180.715
3013;0.26;60.415;60.415;180.775
3014;0.26;60.435;60.435;180.835
3015;0.24;60.455;60.455;180.895
3016;0.26;60.4762;60.476;180.955
3017;0.26;60.4963;60.496;181.015
3018;0.26;60.5162;60.516;181.075
3019;0.26;60.5362;60.536;181.135
3020;0.26;60.5562;60.556;181.195
3021;0.26;60.5762;60.576;181.255
3022;0.26;60.5962;60.596;181.315
3023;0.26;60.6162;60.616;181.375
3024;0.26;60.6362;60.636;181.435
3025;0.26;60.6562;60.656;181.495
3026;0.26;60.6763;60.676;181.555
3027;0.26;60.6962;60.696;181.615
3028;0.26;60.7162;60.716;181.675
3029;0.26;60.7362;60.736;181.735
3030;0.26;60.7562;60.756;181.795
3031;0.26;60.7775;60.778;181.855
3032;0.26;60.7975;60.797;181.915
3033;0.26;60.8162;60.816;181.975
3034;0.26;60.8375;60.837;182.035
3035;0.26;60.8562;60.856;182.095
3036;0.26;60.8762;60.876;182.155
3037;0.26;60.8962;60.896;182.215
3038;0.26;60.9162;60.916;182.275
3039;0.26;60.9362;60.936;182.335
3040;0.26;60.9562;60.956;182.395
3041;0.26;60.9762;60.976;182.455
3042;0.26;60.9963;60.996;182.515
3043;0.26;61.0162;61.016;182.575
3044;0.26;61.0362;61.036;182.635
3045;0.26;61.0575;61.057;182.695
3046;0.26;61.0775;61.077;182.755
3047;0.26;61.0975;61.097;182.815
3048;0.26;61.1175;61.118;182.875
3049;0.26;61.1375;61.137;182.935
3050;0.26;61.1575;61.157;182.995
3051;0.26;61.1775;61.177;183.055
3052;0.26;61.1975;61.197;183.115
3053;0.26;61.2175;61.217;183.175
3054;0.26;61.2388;61.239;183.235
3055;0.26;61.2587;61.259;183.295
3056;0.26;61.2787;61.279;183.355
3057;0.26;61.2975;61.297;183.415
3058;0.26;61.3175;61.317;183.475
3059;0.26;61.3375;61.337;183.535
3060;0.26;61.3575;61.357;183.595
3061;0.26;61.3775;61.377;183.655
3062;0.26;61.3975;61.397;183.715
3063;0.26;61.4187;61.419;183.775
3064;0.26;61.4387;61.439;183.835
3065;0.26;61.4587;61.459;183.895
3066;0.26;61.4787;61.479;183.955
3067;0.26;61.4987;61.499;184.015
3068;0.26;61.5187;61.519;184.075
3069;0.26;61.5387;61.539;184.135
3070;0.26;61.5588;61.559;184.195
3071;0.26;61.5787;61.579;184.255
3072;0.26;61.5987;61.599;184.315
3073;0.26;61.6187;61.619;184.375
3074;0.26;61.6387;61.639;184.435
3075;0.26;61.6587;61.659;184.495
3076;0.26;61.6787;61.679;184.555
3077;0.26;61.6987;61.699;184.615
3078;0.26;61.7188;61.719;184.675
3079;0.26;61.7388;61.739;184.735
3080;0.26;61.7587;61.759;184.795
3081;0.26;61.7787;61.779;184.855
3082;0.26;61.7987;61.799;184.915
3083;0.26;61.82;61.82;184.975
3084;0.26;61.84;61.84;185.035
3085;0.26;61.86;61.86;185.095
3086;0.26;61.88;61.88;185.155
3087;0.26;61.9;61.9;185.215
3088;0.26;61.92;61.92;185.275
3089;0.26;61.94;61.94;185.335
3090;0.26;61.96;61.96;185.395
3091;0.26;61.98;61.98;185.455
3092;0.26;62;62;185.515
3093;0.26;62.0212;62.021;185.575
3094;0.26;62.0412;62.041;185.635
3095;0.26;62.0612;62.061;185.695
3096;0.26;62.0812;62.081;185.755
3097;0.26;62.1012;62.101;185.815
3098;0.26;62.1213;62.121;185.875
3099;0.26;62.1412;62.141;185.935
3100;0.26;62.1612;62.161;185.995
3101;0.26;62.1812;62.181;186.055
3102;0.26;62.2012;62.201;186.115
3103;0.26;62.2212;62.221;186.175
3104;0.26;62.2412;62.241;186.235
3105;0.26;62.2612;62.261;186.295
3106;0.26;62.2812;62.281;186.355
3107;0.26;62.3013;62.301;186.415
3108;0.26;62.3212;62.321;186.475
3109;0.26;62.3412;62.341;186.535
3110;0.26;62.3612;62.361;186.595
3111;0.26;62.3825;62.382;186.655
3112;0.26;62.4025;62.403;186.715
3113;0.26;62.4225;62.422;186.775
3114;0.26;62.4425;62.442;186.835
3115;0.26;62.4625;62.462;186.895
3116;0.26;62.4825;62.482;186.955
3117;0.26;62.5012;62.501;187.015
3118;0.26;62.5212;62.521;187.075
3119;0.26;62.5412;62.541;187.135
3120;0.26;62.5612;62.561;187.195
3121;0.26;62.5812;62.581;187.255
3122;0.26;62.6025;62.602;187.315
3123;0.26;62.6225;62.622;187.375
3124;0.26;62.6425;62.642;187.435
3125;0.26;62.6625;62.662;187.495
3126;0.26;62.6825;62.682;187.555
3127;0.26;62.7025;62.702;187.615
3128;0.26;62.7225;62.722;187.675
3129;0.26;62.7425;62.743;187.735
3130;0.26;62.7625;62.762;187.795
3131;0.26;62.7825;62.782;187.855
3132;0.26;62.8025;62.802;187.915
3133;0.26;62.8225;62.822;187.975
3134;0.26;62.8425;62.842;188.035
3135;0.26;62.8625;62.862;188.095
3136;0.26;62.8825;62.882;188.155
3137;0.26;62.9025;62.903;188.215
3138;0.26;62.9225;62.922;188.275
3139;0.26;62.9425;62.942;188.335
3140;0.26;62.9625;62.962;188.395
3141;0.26;62.9825;62.982;188.455
3142;0.26;63.0025;63.002;188.515
3143;0.26;63.0238;63.024;188.575
3144;0.26;63.0437;63.044;188.635
3145;0.26;63.0637;63.064;188.695
3146;0.26;63.0837;63.084;188.755
3147;0.26;63.1025;63.102;188.815
3148;0.26;63.1225;63.122;188.875
3149;0.26;63.1425;63.142;188.935
3150;0.26;63.1625;63.162;188.995
3151;0.26;63.1825;63.182;189.055
3152;0.26;63.2025;63.202;189.115
3153;0.26;63.2225;63.222;189.175
3154;0.26;63.2425;63.243;189.235
3155;0.26;63.2625;63.262;189.295
3156;0.26;63.2837;63.284;189.355
3157;0.26;63.3037;63.304;189.415
3158;0.26;63.3237;63.324;189.475
3159;0.26;63.3438;63.344;189.535
3160;0.26;63.3638;63.364;189.595
3161;0.26;63.3837;63.384;189.655
3162;0.26;63.4037;63.404;189.715
3163;0.26;63.4237;63.424;189.775
3164;0.26;63.4437;63.444;189.835
3165;0.26;63.4637;63.464;189.895
3166;0.26;63.4837;63.484;189.955
3167;0.26;63.5037;63.504;190.015
3168;0.26;63.5238;63.524;190.075
3169;0.26;63.5437;63.544;190.135
3170;0.26;63.5637;63.564;190.195
3171;0.26;63.5837;63.584;190.255
3172;0.26;63.605;63.605;190.315
3173;0.26;63.6237;63.624;190.375
3174;0.26;63.6437;63.644;190.435
3175;0.26;63.6637;63.664;190.495
3176;0.26;63.6838;63.684;190.555
3177;0.26;63.705;63.705;190.615
3178;0.26;63.7237;63.724;190.675
3179;0.26;63.745;63.745;190.735
3180;0.26;63.7637;63.764;190.795
3181;0.26;63.785;63.785;190.855
3182;0.26;63.805;63.805;190.915
3183;0.26;63.8237;63.824;190.975
3184;0.26;63.845;63.845;191.035
3185;0.26;63.865;63.865;191.095
3186;0.26;63.885;63.885;191.155
3187;0.26;63.905;63.905;191.215
3188;0.26;63.925;63.925;191.275
3189;0.26;63.945;63.945;191.335
3190;0.26;63.965;63.965;191.395
3191;0.26;63.985;63.985;191.455
3192;0.26;64.005;64.005;191.515
3193;0.26;64.025;64.025;191.575
3194;0.26;64.045;64.045;191.635
3195;0.26;64.065;64.065;191.695
3196;0.26;64.085;64.085;191.755
3197;0.26;64.105;64.105;191.815
3198;0.26;64.125;64.125;191.875
3199;0.26;64.145;64.145;191.935
3200;0.26;64.165;64.165;191.995
3201;0.26;64.185;64.185;192.055
3202;0.26;64.205;64.205;192.115
3203;0.26;64.225;64.225;192.175
3204;0.26;64.245;64.245;192.235
3205;0.26;64.265;64.265;192.295
3206;0.26;64.285;64.285;192.355
3207;0.26;64.305;64.305;192.415
3208;0.26;64.325;64.325;192.475
3209;0.26;64.345;64.345;192.535
3210;0.26;64.365;64.365;192.595
3211;0.26;64.385;64.385;192.655
3212;0.26;64.405;64.405;192.715
3213;0.26;64.425;64.425;192.775
3214;0.26;64.445;64.445;192.835
3215;0.26;64.465;64.465;192.895
3216;0.26;64.4863;64.486;192.955
3217;0.26;64.5062;64.506;193.015
3218;0.26;64.5262;64.526;193.075
3219;0.26;64.5462;64.546;193.135
3220;0.26;64.5662;64.566;193.195
3221;0.26;64.5863;64.586;193.255
3222;0.26;64.6062;64.606;193.315
3223;0.26;64.6263;64.626;193.375
3224;0.26;64.6462;64.646;193.435
3225;0.26;64.6663;64.666;193.495
3226;0.26;64.6862;64.686;193.555
3227;0.26;64.7062;64.706;193.615
3228;0.26;64.7262;64.726;193.675
3229;0.26;64.7462;64.746;193.735
3230;0.26;64.7663;64.766;193.795
3231;0.26;64.7862;64.786;193.855
3232;0.26;64.8063;64.806;193.915
3233;0.26;64.8262;64.826;193.975
3234;0.26;64.8462;64.846;194.035
3235;0.26;64.8662;64.866;194.095
3236;0.26;64.8862;64.886;194.155
3237;0.26;64.9062;64.906;194.215
3238;0.26;64.9262;64.926;194.275
3239;0.26;64.9463;64.946;194.335
3240;0.26;64.9662;64.966;194.395
3241;0.26;64.9863;64.986;194.455
3242;0.26;65.0062;65.006;194.515
3243;0.26;65.0275;65.027;194.575
3244;0.26;65.0462;65.046;194.635
3245;0.26;65.0675;65.067;194.695
3246;0.26;65.0863;65.086;194.755
3247;0.26;65.1075;65.107;194.815
3248;0.26;65.1275;65.127;194.875
3249;0.26;65.1475;65.147;194.935
3250;0.26;65.1675;65.167;194.995
3251;0.26;65.1875;65.188;195.055
3252;0.26;65.2075;65.207;195.115
3253;0.26;65.2275;65.228;195.175
3254;0.26;65.2462;65.246;195.235
3255;0.26;65.2663;65.266;195.295
3256;0.26;65.2875;65.287;195.355
3257;0.26;65.3075;65.307;195.415
3258;0.26;65.3275;65.327;195.475
3259;0.26;65.3475;65.347;195.535
3260;0.26;65.3675;65.368;195.595
3261;0.26;65.3875;65.387;195.655
3262;0.26;65.4075;65.408;195.715
3263;0.26;65.4287;65.429;195.775
3264;0.26;65.4487;65.449;195.835
3265;0.26;65.4688;65.469;195.895
3266;0.26;65.4887;65.489;195.955
3267;0.26;65.5088;65.509;196.015
3268;0.26;65.5287;65.529;196.075
3269;0.26;65.5488;65.549;196.135
3270;0.26;65.5687;65.569;196.195
3271;0.26;65.5887;65.589;196.255
3272;0.26;65.6087;65.609;196.315
3273;0.26;65.6287;65.629;196.375
3274;0.26;65.6488;65.649;196.435
3275;0.26;65.6687;65.669;196.495
3276;0.26;65.6888;65.689;196.555
3277;0.26;65.71;65.71;196.615
3278;0.26;65.7288;65.729;196.675
3279;0.26;65.75;65.75;196.735
3280;0.26;65.7687;65.769;196.795
3281;0.26;65.79;65.79;196.855
3282;0.26;65.81;65.81;196.915
3283;0.26;65.83;65.83;196.975
3284;0.26;65.85;65.85;197.035
3285;0.26;65.87;65.87;197.095
3286;0.26;65.89;65.89;197.155
3287;0.26;65.91;65.91;197.215
3288;0.26;65.93;65.93;197.275
3289;0.26;65.95;65.95;197.335
3290;0.26;65.97;65.97;197.395
3291;0.26;65.99;65.99;197.455
3292;0.26;66.01;66.01;197.515
3293;0.26;66.03;66.03;197.575
3294;0.26;66.05;66.05;197.635
3295;0.26;66.0713;66.071;197.695
3296;0.26;66.0912;66.091;197.755
3297;0.26;66.1113;66.111;197.815
3298;0.26;66.1312;66.131;197.875
3299;0.26;66.1512;66.151;197.935
3300;0.26;66.1712;66.171;197.995
3301;0.26;66.1912;66.191;198.055
3302;0.26;66.2113;66.211;198.115
3303;0.26;66.2312;66.231;198.175
3304;0.26;66.2513;66.251;198.235
3305;0.26;66.2712;66.271;198.295
3306;0.26;66.2913;66.291;198.355
3307;0.26;66.3112;66.311;198.415
3308;0.26;66.3325;66.332;198.475
3309;0.26;66.3525;66.353;198.535
3310;0.26;66.3725;66.372;198.595
3311;0.26;66.3925;66.393;198.655
3312;0.26;66.4125;66.412;198.715
3313;0.26;66.4325;66.432;198.775
3314;0.26;66.4525;66.452;198.835
3315;0.26;66.4725;66.472;198.895
3316;0.26;66.4925;66.493;198.955
3317;0.26;66.5125;66.512;199.015
3318;0.26;66.5337;66.534;199.075
3319;0.26;66.5537;66.554;199.135
3320;0.26;66.5737;66.574;199.195
3321;0.26;66.5938;66.594;199.255
3322;0.26;66.6137;66.614;199.315
3323;0.26;66.6338;66.634;199.375
3324;0.26;66.6537;66.654;199.435
3325;0.26;66.6738;66.674;199.495
3326;0.26;66.6937;66.694;199.555
3327;0.26;66.7137;66.714;199.615
3328;0.26;66.7337;66.734;199.675
3329;0.26;66.7537;66.754;199.735
3330;0.26;66.7738;66.774;199.795
3331;0.26;66.795;66.795;199.855
3332;0.26;66.8138;66.814;199.915
3333;0.26;66.8337;66.834;199.975
3334;0.26;66.855;66.855;200.035
3335;0.26;66.875;66.875;200.095
3336;0.26;66.895;66.895;200.155
3337;0.26;66.915;66.915;200.215
3338;0.26;66.935;66.935;200.275
3339;0.26;66.955;66.955;200.335
3340;0.26;66.975;66.975;200.395
3341;0.26;66.995;66.995;200.455
3342;0.26;67.015;67.015;200.515
3343;0.26;67.035;67.035;200.575
3344;0.26;67.055;67.055;200.635
3345;0.26;67.075;67.075;200.695
3346;0.26;67.095;67.095;200.755
3347;0.26;67.115;67.115;200.815
3348;0.26;67.135;67.135;200.875
3349;0.26;67.155;67.155;200.935
3350;0.26;67.1762;67.176;200.995
3351;0.26;67.1963;67.196;201.055
3352;0.26;67.2162;67.216;201.115
3353;0.26;67.2363;67.236;201.175
3354;0.26;67.2562;67.256;201.235
3355;0.26;67.2762;67.276;201.295
3356;0.26;67.2962;67.296;201.355
3357;0.26;67.3162;67.316;201.415
3358;0.26;67.3363;67.336;201.475
3359;0.26;67.3562;67.356;201.535
3360;0.26;67.3763;67.376;201.595
3361;0.26;67.3962;67.396;201.655
3362;0.26;67.4163;67.416;201.715
3363;0.26;67.4362;67.436;201.775
3364;0.26;67.4562;67.456;201.835
3365;0.26;67.4762;67.476;201.895
3366;0.26;67.4975;67.497;201.955
3367;0.26;67.5175;67.518;202.015
3368;0.26;67.5375;67.537;202.075
3369;0.26;67.5575;67.557;202.135
3370;0.26;67.5775;67.577;202.195
3371;0.26;67.5975;67.597;202.255
3372;0.26;67.6175;67.618;202.315
3373;0.26;67.6375;67.637;202.375
3374;0.26;67.6575;67.658;202.435
3375;0.26;67.6775;67.677;202.495
3376;0.26;67.6975;67.698;202.555
3377;0.26;67.7175;67.717;202.615
3378;0.26;67.7375;67.737;202.675
3379;0.26;67.7575;67.757;202.735
3380;0.26;67.7775;67.777;202.795
3381;0.26;67.7988;67.799;202.855
3382;0.26;67.8187;67.819;202.915
