0
Diameter:	   8.00
   1.00
Area:	  50.2655
GaugeLength:	  50.00
2009-1-1
al solu
001
DataNumber:	3395
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 2489	 10.3200	  7.8008	  10.480	 149.335
 2490	 10.3200	  7.8058	  10.485	 149.395
 2491	 10.3200	  7.8108	  10.490	 149.455
 2492	 10.3400	  7.8158	  10.495	 149.515
 2493	 10.3400	  7.8208	  10.500	 149.575
 2494	 10.3200	  7.8258	  10.505	 149.635
 2495	 10.3400	  7.8321	  10.511	 149.695
 2496	 10.3400	  7.8358	  10.515	 149.755
 2497	 10.3200	  7.8421	  10.521	 149.815
 2498	 10.3400	  7.8458	  10.525	 149.875
 2499	 10.3400	  7.8521	  10.531	 149.935
 2500	 10.3400	  7.8558	  10.535	 149.995
 2501	 10.3400	  7.8621	  10.541	 150.055
 2502	 10.3400	  7.8658	  10.545	 150.115
 2503	 10.3400	  7.8721	  10.551	 150.175
 2504	 10.3400	  7.8758	  10.555	 150.235
 2505	 10.3400	  7.8821	  10.561	 150.295
 2506	 10.3400	  7.8871	  10.566	 150.355
 2507	 10.3400	  7.8921	  10.571	 150.415
 2508	 10.3400	  7.8958	  10.575	 150.475
 2509	 10.3400	  7.9021	  10.581	 150.535
 2510	 10.3400	  7.9071	  10.586	 150.595
 2511	 10.3400	  7.9121	  10.591	 150.655
 2512	 10.3400	  7.9171	  10.596	 150.715
 2513	 10.3400	  7.9221	  10.601	 150.775
 2514	 10.3400	  7.9271	  10.606	 150.835
 2515	 10.3600	  7.9321	  10.611	 150.895
 2516	 10.3600	  7.9371	  10.616	 150.955
 2517	 10.3600	  7.9421	  10.621	 151.015
 2518	 10.3600	  7.9471	  10.626	 151.075
 2519	 10.3600	  7.9521	  10.631	 151.135
 2520	 10.3600	  7.9571	  10.636	 151.195
 2521	 10.3600	  7.9621	  10.641	 151.255
 2522	 10.3600	  7.9671	  10.646	 151.315
 2523	 10.3800	  7.9721	  10.651	 151.375
 2524	 10.3800	  7.9771	  10.656	 151.435
 2525	 10.3800	  7.9821	  10.661	 151.495
 2526	 10.3800	  7.9871	  10.666	 151.555
 2527	 10.3800	  7.9921	  10.671	 151.615
 2528	 10.3800	  7.9971	  10.676	 151.675
 2529	 10.3800	  8.0021	  10.681	 151.735
 2530	 10.3800	  8.0071	  10.686	 151.795
 2531	 10.3800	  8.0121	  10.691	 151.855
 2532	 10.4000	  8.0171	  10.696	 151.915
 2533	 10.4000	  8.0221	  10.701	 151.975
 2534	 10.4000	  8.0271	  10.706	 152.035
 2535	 10.4000	  8.0321	  10.711	 152.095
 2536	 10.4000	  8.0371	  10.716	 152.155
 2537	 10.4000	  8.0421	  10.721	 152.215
 2538	 10.4000	  8.0471	  10.726	 152.275
 2539	 10.4000	  8.0521	  10.731	 152.335
 2540	 10.4000	  8.0571	  10.736	 152.395
 2541	 10.4000	  8.0621	  10.741	 152.455
 2542	 10.4000	  8.0671	  10.746	 152.515
 2543	 10.4000	  8.0721	  10.751	 152.575
 2544	 10.4000	  8.0771	  10.756	 152.635
 2545	 10.4200	  8.0821	  10.761	 152.695
 2546	 10.4200	  8.0871	  10.766	 152.755
 2547	 10.4200	  8.0933	  10.773	 152.815
 2548	 10.4200	  8.0971	  10.776	 152.875
 2549	 10.4200	  8.1033	  10.782	 152.935
 2550	 10.4200	  8.1083	  10.787	 152.995
 2551	 10.4200	  8.1133	  10.792	 153.055
 2552	 10.4200	  8.1183	  10.797	 153.115
 2553	 10.4200	  8.1233	  10.802	 153.175
 2554	 10.4200	  8.1283	  10.807	 153.235
 2555	 10.4200	  8.1333	  10.812	 153.295
 2556	 10.4200	  8.1383	  10.818	 153.355
 2557	 10.4200	  8.1433	  10.823	 153.415
 2558	 10.4200	  8.1483	  10.827	 153.475
 2559	 10.4000	  8.1533	  10.832	 153.535
 2560	 10.4000	  8.1583	  10.837	 153.595
 2561	 10.4000	  8.1633	  10.842	 153.655
 2562	 10.4000	  8.1683	  10.847	 153.715
 2563	 10.4000	  8.1733	  10.852	 153.775
 2564	 10.4000	  8.1783	  10.858	 153.835
 2565	 10.4000	  8.1833	  10.863	 153.895
 2566	 10.4000	  8.1883	  10.867	 153.955
 2567	 10.3800	  8.1933	  10.872	 154.015
 2568	 10.3800	  8.1983	  10.877	 154.075
 2569	 10.3800	  8.2033	  10.882	 154.135
 2570	 10.3800	  8.2083	  10.887	 154.195
 2571	 10.3800	  8.2133	  10.892	 154.255
 2572	 10.3800	  8.2183	  10.898	 154.315
 2573	 10.3800	  8.2233	  10.903	 154.375
 2574	 10.3800	  8.2283	  10.907	 154.435
 2575	 10.3800	  8.2333	  10.912	 154.495
 2576	 10.3600	  8.2383	  10.917	 154.555
 2577	 10.3800	  8.2433	  10.922	 154.615
 2578	 10.3800	  8.2483	  10.927	 154.675
 2579	 10.3600	  8.2533	  10.932	 154.735
 2580	 10.3600	  8.2583	  10.938	 154.795
 2581	 10.3600	  8.2633	  10.943	 154.855
 2582	 10.3600	  8.2683	  10.948	 154.915
 2583	 10.3600	  8.2733	  10.952	 154.975
 2584	 10.3600	  8.2783	  10.957	 155.035
 2585	 10.3600	  8.2833	  10.962	 155.095
 2586	 10.3600	  8.2883	  10.967	 155.155
 2587	 10.3600	  8.2933	  10.972	 155.215
 2588	 10.3600	  8.2983	  10.977	 155.275
 2589	 10.3600	  8.3046	  10.984	 155.335
 2590	 10.3600	  8.3096	  10.989	 155.395
 2591	 10.3600	  8.3146	  10.994	 155.455
 2592	 10.3600	  8.3196	  10.999	 155.515
 2593	 10.3600	  8.3246	  11.004	 155.575
 2594	 10.3600	  8.3296	  11.009	 155.635
 2595	 10.3600	  8.3346	  11.014	 155.695
 2596	 10.3600	  8.3396	  11.019	 155.755
 2597	 10.3600	  8.3446	  11.024	 155.815
 2598	 10.3600	  8.3496	  11.029	 155.875
 2599	 10.3400	  8.3546	  11.034	 155.935
 2600	 10.3400	  8.3596	  11.039	 155.995
 2601	 10.3600	  8.3646	  11.044	 156.055
 2602	 10.3600	  8.3696	  11.049	 156.115
 2603	 10.3600	  8.3746	  11.054	 156.175
 2604	 10.3400	  8.3796	  11.059	 156.235
 2605	 10.3600	  8.3846	  11.064	 156.295
 2606	 10.3600	  8.3896	  11.069	 156.355
 2607	 10.3600	  8.3946	  11.074	 156.415
 2608	 10.3600	  8.3996	  11.079	 156.475
 2609	 10.3600	  8.4046	  11.084	 156.535
 2610	 10.3600	  8.4096	  11.089	 156.595
 2611	 10.3600	  8.4146	  11.094	 156.655
 2612	 10.3600	  8.4196	  11.099	 156.715
 2613	 10.3600	  8.4246	  11.104	 156.775
 2614	 10.3600	  8.4296	  11.109	 156.835
 2615	 10.3600	  8.4346	  11.114	 156.895
 2616	 10.3600	  8.4396	  11.119	 156.955
 2617	 10.3600	  8.4446	  11.124	 157.015
 2618	 10.3600	  8.4496	  11.129	 157.075
 2619	 10.3600	  8.4546	  11.134	 157.135
 2620	 10.3600	  8.4596	  11.139	 157.195
 2621	 10.3600	  8.4646	  11.144	 157.255
 2622	 10.3600	  8.4696	  11.149	 157.315
 2623	 10.3600	  8.4746	  11.154	 157.375
 2624	 10.3600	  8.4796	  11.159	 157.435
 2625	 10.3600	  8.4846	  11.164	 157.495
 2626	 10.3600	  8.4896	  11.169	 157.555
 2627	 10.3800	  8.4946	  11.174	 157.615
 2628	 10.3800	  8.4996	  11.179	 157.675
 2629	 10.3800	  8.5046	  11.184	 157.735
 2630	 10.3600	  8.5108	  11.190	 157.795
 2631	 10.3800	  8.5146	  11.194	 157.855
 2632	 10.3800	  8.5208	  11.200	 157.915
 2633	 10.3800	  8.5246	  11.204	 157.975
 2634	 10.3800	  8.5296	  11.209	 158.035
 2635	 10.3800	  8.5358	  11.215	 158.095
 2636	 10.3800	  8.5408	  11.220	 158.155
 2637	 10.3800	  8.5458	  11.225	 158.215
 2638	 10.3800	  8.5508	  11.230	 158.275
 2639	 10.3800	  8.5558	  11.235	 158.335
 2640	 10.3800	  8.5608	  11.240	 158.395
 2641	 10.3800	  8.5658	  11.245	 158.455
 2642	 10.3800	  8.5708	  11.250	 158.515
 2643	 10.3800	  8.5758	  11.255	 158.575
 2644	 10.3800	  8.5808	  11.260	 158.635
 2645	 10.3800	  8.5858	  11.265	 158.695
 2646	 10.3800	  8.5908	  11.270	 158.755
 2647	 10.3800	  8.5958	  11.275	 158.815
 2648	 10.3800	  8.6008	  11.280	 158.875
 2649	 10.3800	  8.6058	  11.285	 158.935
 2650	 10.3800	  8.6108	  11.290	 158.995
 2651	 10.3800	  8.6158	  11.295	 159.055
 2652	 10.3800	  8.6208	  11.300	 159.115
 2653	 10.3800	  8.6258	  11.305	 159.175
 2654	 10.3800	  8.6308	  11.310	 159.235
 2655	 10.3800	  8.6358	  11.315	 159.295
 2656	 10.3800	  8.6408	  11.320	 159.355
 2657	 10.3800	  8.6458	  11.325	 159.415
 2658	 10.3800	  8.6508	  11.330	 159.475
 2659	 10.3800	  8.6558	  11.335	 159.535
 2660	 10.3800	  8.6608	  11.340	 159.595
 2661	 10.3800	  8.6658	  11.345	 159.655
 2662	 10.3800	  8.6708	  11.350	 159.715
 2663	 10.3800	  8.6758	  11.355	 159.775
 2664	 10.3800	  8.6808	  11.360	 159.835
 2665	 10.3800	  8.6858	  11.365	 159.895
 2666	 10.3800	  8.6908	  11.370	 159.955
 2667	 10.3800	  8.6958	  11.375	 160.015
 2668	 10.3800	  8.6996	  11.379	 160.075
 2669	 10.3800	  8.7046	  11.384	 160.135
 2670	 10.3800	  8.7096	  11.389	 160.195
 2671	 10.3800	  8.7146	  11.394	 160.255
 2672	 10.3800	  8.7196	  11.399	 160.315
 2673	 10.3800	  8.7246	  11.404	 160.375
 2674	 10.3800	  8.7296	  11.409	 160.435
 2675	 10.3800	  8.7346	  11.414	 160.495
 2676	 10.3800	  8.7396	  11.419	 160.555
 2677	 10.3800	  8.7446	  11.424	 160.615
 2678	 10.3800	  8.7496	  11.429	 160.675
 2679	 10.3800	  8.7546	  11.434	 160.735
 2680	 10.3800	  8.7596	  11.439	 160.795
 2681	 10.3800	  8.7646	  11.444	 160.855
 2682	 10.3800	  8.7696	  11.449	 160.915
 2683	 10.3800	  8.7746	  11.454	 160.975
 2684	 10.3800	  8.7796	  11.459	 161.035
 2685	 10.3800	  8.7846	  11.464	 161.095
 2686	 10.3800	  8.7896	  11.469	 161.155
 2687	 10.3800	  8.7946	  11.474	 161.215
 2688	 10.3800	  8.7996	  11.479	 161.275
 2689	 10.3800	  8.8046	  11.484	 161.335
 2690	 10.3800	  8.8096	  11.489	 161.395
 2691	 10.3800	  8.8146	  11.494	 161.455
 2692	 10.3800	  8.8196	  11.499	 161.515
 2693	 10.3800	  8.8246	  11.504	 161.575
 2694	 10.3800	  8.8296	  11.509	 161.635
 2695	 10.3800	  8.8346	  11.514	 161.695
 2696	 10.3800	  8.8396	  11.519	 161.755
 2697	 10.3800	  8.8446	  11.524	 161.815
 2698	 10.3800	  8.8496	  11.529	 161.875
 2699	 10.3800	  8.8546	  11.534	 161.935
 2700	 10.3800	  8.8596	  11.539	 161.995
 2701	 10.3800	  8.8646	  11.544	 162.055
 2702	 10.3800	  8.8696	  11.549	 162.115
 2703	 10.3800	  8.8746	  11.554	 162.175
 2704	 10.3800	  8.8808	  11.560	 162.235
 2705	 10.3800	  8.8858	  11.565	 162.295
 2706	 10.3800	  8.8908	  11.570	 162.355
 2707	 10.3800	  8.8958	  11.575	 162.415
 2708	 10.3800	  8.9008	  11.580	 162.475
 2709	 10.3800	  8.9058	  11.585	 162.535
 2710	 10.3800	  8.9108	  11.590	 162.595
 2711	 10.3800	  8.9158	  11.595	 162.655
 2712	 10.3800	  8.9208	  11.600	 162.715
 2713	 10.3800	  8.9258	  11.605	 162.775
 2714	 10.3800	  8.9308	  11.610	 162.835
 2715	 10.3800	  8.9358	  11.615	 162.895
 2716	 10.3800	  8.9408	  11.620	 162.955
 2717	 10.3800	  8.9458	  11.625	 163.015
 2718	 10.3800	  8.9508	  11.630	 163.075
 2719	 10.3800	  8.9558	  11.635	 163.135
 2720	 10.3800	  8.9608	  11.640	 163.195
 2721	 10.3800	  8.9658	  11.645	 163.255
 2722	 10.3800	  8.9708	  11.650	 163.315
 2723	 10.3800	  8.9758	  11.655	 163.375
 2724	 10.3800	  8.9808	  11.660	 163.435
 2725	 10.3800	  8.9858	  11.665	 163.495
 2726	 10.3800	  8.9908	  11.670	 163.555
 2727	 10.3800	  8.9958	  11.675	 163.615
 2728	 10.3800	  9.0008	  11.680	 163.675
 2729	 10.3800	  9.0058	  11.685	 163.735
 2730	 10.3600	  9.0108	  11.690	 163.795
 2731	 10.3600	  9.0158	  11.695	 163.855
 2732	 10.3800	  9.0208	  11.700	 163.915
 2733	 10.3800	  9.0258	  11.705	 163.975
 2734	 10.3800	  9.0308	  11.710	 164.035
 2735	 10.3600	  9.0358	  11.715	 164.095
 2736	 10.3600	  9.0408	  11.720	 164.155
 2737	 10.3600	  9.0458	  11.725	 164.215
 2738	 10.3600	  9.0508	  11.730	 164.275
 2739	 10.3600	  9.0558	  11.735	 164.335
 2740	 10.3600	  9.0608	  11.740	 164.395
 2741	 10.3600	  9.0658	  11.745	 164.455
 2742	 10.3600	  9.0708	  11.750	 164.515
 2743	 10.3600	  9.0758	  11.755	 164.575
 2744	 10.3600	  9.0808	  11.760	 164.635
 2745	 10.3600	  9.0858	  11.765	 164.695
 2746	 10.3600	  9.0908	  11.770	 164.755
 2747	 10.3600	  9.0958	  11.775	 164.815
 2748	 10.3600	  9.1008	  11.780	 164.875
 2749	 10.3600	  9.1058	  11.785	 164.935
 2750	 10.3600	  9.1108	  11.790	 164.995
 2751	 10.3600	  9.1158	  11.795	 165.055
 2752	 10.3600	  9.1208	  11.800	 165.115
 2753	 10.3600	  9.1258	  11.805	 165.175
 2754	 10.3600	  9.1321	  11.811	 165.235
 2755	 10.3600	  9.1358	  11.815	 165.295
 2756	 10.3600	  9.1421	  11.821	 165.355
 2757	 10.3600	  9.1458	  11.825	 165.415
 2758	 10.3600	  9.1521	  11.831	 165.475
 2759	 10.3600	  9.1558	  11.835	 165.535
 2760	 10.3600	  9.1621	  11.841	 165.595
 2761	 10.3600	  9.1658	  11.845	 165.655
 2762	 10.3600	  9.1721	  11.851	 165.715
 2763	 10.3600	  9.1758	  11.855	 165.775
 2764	 10.3600	  9.1821	  11.861	 165.835
 2765	 10.3400	  9.1858	  11.865	 165.895
 2766	 10.3400	  9.1921	  11.871	 165.955
 2767	 10.3400	  9.1958	  11.875	 166.015
 2768	 10.3400	  9.2021	  11.881	 166.075
 2769	 10.3400	  9.2058	  11.885	 166.135
 2770	 10.3400	  9.2121	  11.891	 166.195
 2771	 10.3400	  9.2158	  11.895	 166.255
 2772	 10.3400	  9.2221	  11.901	 166.315
 2773	 10.3400	  9.2258	  11.905	 166.375
 2774	 10.3400	  9.2321	  11.911	 166.435
 2775	 10.3400	  9.2358	  11.915	 166.495
 2776	 10.3400	  9.2421	  11.921	 166.555
 2777	 10.3400	  9.2458	  11.925	 166.615
 2778	 10.3400	  9.2521	  11.931	 166.675
 2779	 10.3400	  9.2558	  11.935	 166.735
 2780	 10.3400	  9.2608	  11.940	 166.795
 2781	 10.3400	  9.2658	  11.945	 166.855
 2782	 10.3400	  9.2708	  11.950	 166.915
 2783	 10.3400	  9.2758	  11.955	 166.975
 2784	 10.3400	  9.2808	  11.960	 167.035
 2785	 10.3400	  9.2858	  11.965	 167.095
 2786	 10.3400	  9.2908	  11.970	 167.155
 2787	 10.3400	  9.2958	  11.975	 167.215
 2788	 10.3400	  9.3008	  11.980	 167.275
 2789	 10.3400	  9.3058	  11.985	 167.335
 2790	 10.3400	  9.3108	  11.990	 167.395
 2791	 10.3400	  9.3158	  11.995	 167.455
 2792	 10.3400	  9.3208	  12.000	 167.515
 2793	 10.3400	  9.3258	  12.005	 167.575
 2794	 10.3200	  9.3308	  12.010	 167.635
 2795	 10.3200	  9.3358	  12.015	 167.695
 2796	 10.3200	  9.3408	  12.020	 167.755
 2797	 10.3200	  9.3458	  12.025	 167.815
 2798	 10.3200	  9.3508	  12.030	 167.875
 2799	 10.3200	  9.3558	  12.035	 167.935
 2800	 10.3200	  9.3608	  12.040	 167.995
 2801	 10.3200	  9.3658	  12.045	 168.055
 2802	 10.3200	  9.3708	  12.050	 168.115
 2803	 10.3200	  9.3758	  12.055	 168.175
 2804	 10.3200	  9.3808	  12.060	 168.235
 2805	 10.3200	  9.3858	  12.065	 168.295
 2806	 10.3200	  9.3908	  12.070	 168.355
 2807	 10.3200	  9.3958	  12.075	 168.415
 2808	 10.3200	  9.4021	  12.081	 168.475
 2809	 10.3200	  9.4058	  12.085	 168.535
 2810	 10.3200	  9.4121	  12.091	 168.595
 2811	 10.3200	  9.4158	  12.095	 168.655
 2812	 10.3200	  9.4221	  12.101	 168.715
 2813	 10.3200	  9.4258	  12.105	 168.775
 2814	 10.3200	  9.4321	  12.111	 168.835
 2815	 10.3000	  9.4371	  12.116	 168.895
 2816	 10.3000	  9.4421	  12.121	 168.955
 2817	 10.3000	  9.4471	  12.126	 169.015
 2818	 10.3000	  9.4521	  12.131	 169.075
 2819	 10.3000	  9.4571	  12.136	 169.135
 2820	 10.3000	  9.4621	  12.141	 169.195
 2821	 10.3000	  9.4671	  12.146	 169.255
 2822	 10.3000	  9.4721	  12.151	 169.315
 2823	 10.3000	  9.4771	  12.156	 169.375
 2824	 10.3000	  9.4821	  12.161	 169.435
 2825	 10.3000	  9.4871	  12.166	 169.495
 2826	 10.3000	  9.4921	  12.171	 169.555
 2827	 10.3000	  9.4971	  12.176	 169.615
 2828	 10.3000	  9.5021	  12.181	 169.675
 2829	 10.2800	  9.5071	  12.186	 169.735
 2830	 10.3000	  9.5121	  12.191	 169.795
 2831	 10.3000	  9.5171	  12.196	 169.855
 2832	 10.3000	  9.5221	  12.201	 169.915
 2833	 10.2800	  9.5271	  12.206	 169.975
 2834	 10.2800	  9.5321	  12.211	 170.035
 2835	 10.2800	  9.5371	  12.216	 170.095
 2836	 10.2800	  9.5421	  12.221	 170.155
 2837	 10.2800	  9.5471	  12.226	 170.215
 2838	 10.2800	  9.5521	  12.231	 170.275
 2839	 10.2800	  9.5571	  12.236	 170.335
 2840	 10.2800	  9.5621	  12.241	 170.395
 2841	 10.2800	  9.5671	  12.246	 170.455
 2842	 10.2800	  9.5721	  12.251	 170.515
 2843	 10.2800	  9.5771	  12.256	 170.575
 2844	 10.2800	  9.5821	  12.261	 170.635
 2845	 10.2800	  9.5871	  12.266	 170.695
 2846	 10.2800	  9.5921	  12.271	 170.755
 2847	 10.2800	  9.5971	  12.276	 170.815
 2848	 10.2600	  9.6021	  12.281	 170.875
 2849	 10.2600	  9.6071	  12.286	 170.935
 2850	 10.2600	  9.6121	  12.291	 170.995
 2851	 10.2600	  9.6171	  12.296	 171.055
 2852	 10.2600	  9.6221	  12.301	 171.115
 2853	 10.2600	  9.6271	  12.306	 171.175
 2854	 10.2600	  9.6321	  12.311	 171.235
 2855	 10.2600	  9.6371	  12.316	 171.295
 2856	 10.2600	  9.6421	  12.321	 171.355
 2857	 10.2600	  9.6471	  12.326	 171.415
 2858	 10.2600	  9.6521	  12.331	 171.475
 2859	 10.2600	  9.6571	  12.336	 171.535
 2860	 10.2600	  9.6621	  12.341	 171.595
 2861	 10.2600	  9.6671	  12.346	 171.655
 2862	 10.2600	  9.6721	  12.351	 171.715
 2863	 10.2400	  9.6771	  12.356	 171.775
 2864	 10.2400	  9.6821	  12.361	 171.835
 2865	 10.2400	  9.6871	  12.366	 171.895
 2866	 10.2400	  9.6921	  12.371	 171.955
 2867	 10.2400	  9.6971	  12.376	 172.015
 2868	 10.2400	  9.7021	  12.381	 172.075
 2869	 10.2400	  9.7071	  12.386	 172.135
 2870	 10.2400	  9.7121	  12.391	 172.195
 2871	 10.2400	  9.7171	  12.396	 172.255
 2872	 10.2400	  9.7221	  12.401	 172.315
 2873	 10.2400	  9.7271	  12.406	 172.375
 2874	 10.2400	  9.7321	  12.411	 172.435
 2875	 10.2400	  9.7371	  12.416	 172.495
 2876	 10.2400	  9.7421	  12.421	 172.555
 2877	 10.2200	  9.7471	  12.426	 172.615
 2878	 10.2200	  9.7521	  12.431	 172.675
 2879	 10.2200	  9.7571	  12.436	 172.735
 2880	 10.2200	  9.7621	  12.441	 172.795
 2881	 10.2200	  9.7671	  12.446	 172.855
 2882	 10.2200	  9.7721	  12.451	 172.915
 2883	 10.2200	  9.7771	  12.456	 172.975
 2884	 10.2200	  9.7821	  12.461	 173.035
 2885	 10.2200	  9.7871	  12.466	 173.095
 2886	 10.2200	  9.7921	  12.471	 173.155
 2887	 10.2200	  9.7971	  12.476	 173.215
 2888	 10.2200	  9.8021	  12.481	 173.275
 2889	 10.2200	  9.8071	  12.486	 173.335
 2890	 10.2000	  9.8121	  12.491	 173.395
 2891	 10.2000	  9.8171	  12.496	 173.455
 2892	 10.2000	  9.8221	  12.501	 173.515
 2893	 10.2000	  9.8271	  12.506	 173.575
 2894	 10.2000	  9.8321	  12.511	 173.635
 2895	 10.2000	  9.8371	  12.516	 173.695
 2896	 10.2000	  9.8433	  12.523	 173.755
 2897	 10.2000	  9.8471	  12.526	 173.815
 2898	 10.2000	  9.8533	  12.532	 173.875
 2899	 10.2000	  9.8583	  12.537	 173.935
 2900	 10.2000	  9.8633	  12.542	 173.995
 2901	 10.1800	  9.8683	  12.547	 174.055
 2902	 10.1800	  9.8733	  12.552	 174.115
 2903	 10.1800	  9.8783	  12.557	 174.175
 2904	 10.1800	  9.8833	  12.562	 174.235
 2905	 10.1800	  9.8883	  12.568	 174.295
 2906	 10.1800	  9.8933	  12.572	 174.355
 2907	 10.1800	  9.8983	  12.577	 174.415
 2908	 10.1800	  9.9033	  12.582	 174.475
 2909	 10.1800	  9.9083	  12.587	 174.535
 2910	 10.1800	  9.9133	  12.592	 174.595
 2911	 10.1800	  9.9183	  12.597	 174.655
 2912	 10.1800	  9.9233	  12.602	 174.715
 2913	 10.1600	  9.9283	  12.608	 174.775
 2914	 10.1600	  9.9333	  12.613	 174.835
 2915	 10.1600	  9.9383	  12.617	 174.895
 2916	 10.1600	  9.9433	  12.622	 174.955
 2917	 10.1600	  9.9483	  12.627	 175.015
 2918	 10.1600	  9.9533	  12.632	 175.075
 2919	 10.1600	  9.9583	  12.637	 175.135
 2920	 10.1600	  9.9633	  12.642	 175.195
 2921	 10.1600	  9.9683	  12.648	 175.255
 2922	 10.1600	  9.9733	  12.653	 175.315
 2923	 10.1600	  9.9783	  12.657	 175.375
 2924	 10.1400	  9.9833	  12.662	 175.435
 2925	 10.1400	  9.9871	  12.666	 175.495
 2926	 10.1400	  9.9921	  12.671	 175.555
 2927	 10.1400	  9.9971	  12.676	 175.615
 2928	 10.1400	 10.0021	  12.681	 175.675
 2929	 10.1400	 10.0071	  12.686	 175.735
 2930	 10.1400	 10.0121	  12.691	 175.795
 2931	 10.1400	 10.0171	  12.696	 175.855
 2932	 10.1400	 10.0221	  12.701	 175.915
 2933	 10.1400	 10.0271	  12.706	 175.975
 2934	 10.1400	 10.0321	  12.711	 176.035
 2935	 10.1400	 10.0371	  12.716	 176.095
 2936	 10.1400	 10.0421	  12.721	 176.155
 2937	 10.1200	 10.0471	  12.726	 176.215
 2938	 10.1200	 10.0521	  12.731	 176.275
 2939	 10.1200	 10.0571	  12.736	 176.335
 2940	 10.1200	 10.0621	  12.741	 176.395
 2941	 10.1200	 10.0671	  12.746	 176.455
 2942	 10.1200	 10.0721	  12.751	 176.515
 2943	 10.1200	 10.0771	  12.756	 176.575
 2944	 10.1200	 10.0821	  12.761	 176.635
 2945	 10.1000	 10.0871	  12.766	 176.695
 2946	 10.1200	 10.0933	  12.773	 176.755
 2947	 10.1000	 10.0983	  12.778	 176.815
 2948	 10.1000	 10.1033	  12.782	 176.875
 2949	 10.1000	 10.1083	  12.787	 176.935
 2950	 10.1000	 10.1133	  12.792	 176.995
 2951	 10.1000	 10.1183	  12.797	 177.055
 2952	 10.1000	 10.1233	  12.802	 177.115
 2953	 10.1000	 10.1283	  12.807	 177.175
 2954	 10.1000	 10.1333	  12.812	 177.235
 2955	 10.0800	 10.1383	  12.818	 177.295
 2956	 10.0800	 10.1433	  12.822	 177.355
 2957	 10.0800	 10.1483	  12.827	 177.415
 2958	 10.0800	 10.1533	  12.832	 177.475
 2959	 10.0800	 10.1583	  12.837	 177.535
 2960	 10.0800	 10.1633	  12.842	 177.595
 2961	 10.0800	 10.1683	  12.847	 177.655
 2962	 10.0800	 10.1733	  12.852	 177.715
 2963	 10.0800	 10.1783	  12.858	 177.775
 2964	 10.0600	 10.1833	  12.862	 177.835
 2965	 10.0600	 10.1883	  12.867	 177.895
 2966	 10.0600	 10.1933	  12.872	 177.955
 2967	 10.0600	 10.1983	  12.877	 178.015
 2968	 10.0600	 10.2033	  12.882	 178.075
 2969	 10.0600	 10.2083	  12.887	 178.135
 2970	 10.0600	 10.2133	  12.892	 178.195
 2971	 10.0600	 10.2183	  12.898	 178.255
 2972	 10.0600	 10.2233	  12.903	 178.315
 2973	 10.0400	 10.2283	  12.907	 178.375
 2974	 10.0400	 10.2333	  12.912	 178.435
 2975	 10.0400	 10.2383	  12.917	 178.495
 2976	 10.0400	 10.2433	  12.922	 178.555
 2977	 10.0400	 10.2483	  12.927	 178.615
 2978	 10.0400	 10.2533	  12.932	 178.675
 2979	 10.0400	 10.2583	  12.938	 178.735
 2980	 10.0400	 10.2633	  12.943	 178.795
 2981	 10.0200	 10.2683	  12.947	 178.855
 2982	 10.0200	 10.2733	  12.952	 178.915
 2983	 10.0200	 10.2783	  12.957	 178.975
 2984	 10.0200	 10.2833	  12.962	 179.035
 2985	 10.0200	 10.2883	  12.967	 179.095
 2986	 10.0200	 10.2933	  12.972	 179.155
 2987	 10.0200	 10.2983	  12.977	 179.215
 2988	 10.0000	 10.3033	  12.983	 179.275
 2989	 10.0000	 10.3083	  12.987	 179.335
 2990	 10.0000	 10.3133	  12.992	 179.395
 2991	 10.0000	 10.3183	  12.997	 179.455
 2992	 10.0000	 10.3233	  13.002	 179.515
 2993	 10.0000	 10.3283	  13.007	 179.575
 2994	 10.0000	 10.3333	  13.012	 179.635
 2995	  9.9800	 10.3383	  13.017	 179.695
 2996	  9.9800	 10.3433	  13.023	 179.755
 2997	  9.9800	 10.3483	  13.028	 179.815
 2998	  9.9800	 10.3533	  13.032	 179.875
 2999	  9.9800	 10.3583	  13.037	 179.935
 3000	  9.9800	 10.3633	  13.042	 179.995
 3001	  9.9800	 10.3683	  13.047	 180.055
 3002	  9.9800	 10.3733	  13.052	 180.115
 3003	  9.9600	 10.3783	  13.057	 180.175
 3004	  9.9600	 10.3833	  13.062	 180.235
 3005	  9.9600	 10.3883	  13.068	 180.295
 3006	  9.9600	 10.3933	  13.072	 180.355
 3007	  9.9600	 10.3983	  13.077	 180.415
 3008	  9.9600	 10.4033	  13.082	 180.475
 3009	  9.9400	 10.4083	  13.087	 180.535
 3010	  9.9400	 10.4133	  13.092	 180.595
 3011	  9.9400	 10.4183	  13.097	 180.655
 3012	  9.9400	 10.4233	  13.102	 180.715
 3013	  9.9400	 10.4283	  13.108	 180.775
 3014	  9.9400	 10.4333	  13.112	 180.835
 3015	  9.9400	 10.4383	  13.117	 180.895
 3016	  9.9200	 10.4433	  13.122	 180.955
 3017	  9.9200	 10.4483	  13.127	 181.015
 3018	  9.9200	 10.4533	  13.132	 181.075
 3019	  9.9200	 10.4583	  13.137	 181.135
 3020	  9.9200	 10.4633	  13.142	 181.195
 3021	  9.9200	 10.4683	  13.148	 181.255
 3022	  9.9200	 10.4733	  13.153	 181.315
